9429,588,21,4,09-JUL-19,09-JUL-19,09-JUL-19
9430,588,22,8,07-JUL-19,07-JUL-19,07-JUL-19
9431,588,23,8,07-JUL-19,07-JUL-19,07-JUL-19
9432,588,24,7,09-JUL-19,09-JUL-19,09-JUL-19
9433,589,1,9,19-FEB-19,19-FEB-19,19-FEB-19
9434,589,2,9,12-FEB-19,12-FEB-19,12-FEB-19
9435,589,3,7,20-FEB-19,20-FEB-19,20-FEB-19
9436,589,4,5,10-FEB-19,10-FEB-19,10-FEB-19
9437,589,5,10,09-JUL-19,09-JUL-19,09-JUL-19
9438,589,6,7,05-JUL-19,05-JUL-19,05-JUL-19
9439,589,7,10,11-JUL-19,11-JUL-19,11-JUL-19
9440,589,8,7,02-JUL-19,02-JUL-19,02-JUL-19
9441,590,1,9,20-FEB-18,20-FEB-18,20-FEB-18
9442,590,2,4,20-FEB-18,20-FEB-18,20-FEB-18
9443,590,3,5,21-FEB-18,21-FEB-18,21-FEB-18
9444,590,4,8,14-FEB-18,14-FEB-18,14-FEB-18
9445,590,5,8,04-JUL-18,04-JUL-18,04-JUL-18
9446,590,6,9,01-JUL-18,01-JUL-18,01-JUL-18
9447,590,7,8,04-JUL-18,04-JUL-18,04-JUL-18
9448,590,8,6,03-JUL-18,03-JUL-18,03-JUL-18
9449,590,9,8,17-FEB-19,17-FEB-19,17-FEB-19
9450,590,10,8,18-FEB-19,18-FEB-19,18-FEB-19
9451,590,11,4,11-FEB-19,11-FEB-19,11-FEB-19
9452,590,12,9,18-FEB-19,18-FEB-19,18-FEB-19
9453,590,13,4,05-JUL-19,05-JUL-19,05-JUL-19
9454,590,14,6,08-JUL-19,08-JUL-19,08-JUL-19
9455,590,15,7,12-JUL-19,12-JUL-19,12-JUL-19
9456,590,16,7,12-JUL-19,12-JUL-19,12-JUL-19
9457,591,1,5,22-FEB-19,22-FEB-19,22-FEB-19
9458,591,2,6,20-FEB-19,20-FEB-19,20-FEB-19
9459,591,3,4,22-FEB-19,22-FEB-19,22-FEB-19
9460,591,4,4,12-FEB-19,12-FEB-19,12-FEB-19
9461,591,5,6,07-JUL-19,07-JUL-19,07-JUL-19
9462,591,6,4,08-JUL-19,08-JUL-19,08-JUL-19
9463,591,7,5,30-JUN-19,30-JUN-19,30-JUN-19
9464,591,8,5,08-JUL-19,08-JUL-19,08-JUL-19
9465,592,1,10,18-FEB-18,18-FEB-18,18-FEB-18
9466,592,2,10,11-FEB-18,11-FEB-18,11-FEB-18
9467,592,3,9,10-FEB-18,10-FEB-18,10-FEB-18
9468,592,4,4,14-FEB-18,14-FEB-18,14-FEB-18
9469,592,5,6,12-JUL-18,12-JUL-18,12-JUL-18
9470,592,6,8,05-JUL-18,05-JUL-18,05-JUL-18
9471,592,7,5,10-JUL-18,10-JUL-18,10-JUL-18
9472,592,8,5,01-JUL-18,01-JUL-18,01-JUL-18
9473,592,9,10,23-FEB-19,23-FEB-19,23-FEB-19
9474,592,10,5,12-FEB-19,12-FEB-19,12-FEB-19
9475,592,11,6,18-FEB-19,18-FEB-19,18-FEB-19
9476,592,12,4,15-FEB-19,15-FEB-19,15-FEB-19
9477,592,13,5,30-JUN-19,30-JUN-19,30-JUN-19
9478,592,14,5,09-JUL-19,09-JUL-19,09-JUL-19
9479,592,15,5,04-JUL-19,04-JUL-19,04-JUL-19
9480,592,16,10,01-JUL-19,01-JUL-19,01-JUL-19
9481,593,1,8,11-FEB-17,11-FEB-17,11-FEB-17
9482,593,2,9,14-FEB-17,14-FEB-17,14-FEB-17
9483,593,3,5,13-FEB-17,13-FEB-17,13-FEB-17
9484,593,4,8,18-FEB-17,18-FEB-17,18-FEB-17
9485,593,5,4,08-JUL-17,08-JUL-17,08-JUL-17
9486,593,6,7,30-JUN-17,30-JUN-17,30-JUN-17
9487,593,7,5,03-JUL-17,03-JUL-17,03-JUL-17
9488,593,8,6,04-JUL-17,04-JUL-17,04-JUL-17
9489,593,9,8,13-FEB-18,13-FEB-18,13-FEB-18
9490,593,10,7,14-FEB-18,14-FEB-18,14-FEB-18
9491,593,11,9,18-FEB-18,18-FEB-18,18-FEB-18
9492,593,12,7,14-FEB-18,14-FEB-18,14-FEB-18
9493,593,13,8,03-JUL-18,03-JUL-18,03-JUL-18
9494,593,14,6,02-JUL-18,02-JUL-18,02-JUL-18
9495,593,15,6,12-JUL-18,12-JUL-18,12-JUL-18
9496,593,16,4,01-JUL-18,01-JUL-18,01-JUL-18
9497,593,17,7,11-FEB-19,11-FEB-19,11-FEB-19
9498,593,18,9,17-FEB-19,17-FEB-19,17-FEB-19
9499,593,19,8,16-FEB-19,16-FEB-19,16-FEB-19
9500,593,20,7,10-FEB-19,10-FEB-19,10-FEB-19
9501,593,21,5,30-JUN-19,30-JUN-19,30-JUN-19
9502,593,22,9,12-JUL-19,12-JUL-19,12-JUL-19
9503,593,23,8,09-JUL-19,09-JUL-19,09-JUL-19
9504,593,24,5,07-JUL-19,07-JUL-19,07-JUL-19
9505,594,1,4,10-FEB-19,10-FEB-19,10-FEB-19
9506,594,2,10,21-FEB-19,21-FEB-19,21-FEB-19
9507,594,3,6,12-FEB-19,12-FEB-19,12-FEB-19
9508,594,4,6,19-FEB-19,19-FEB-19,19-FEB-19
9509,594,5,7,07-JUL-19,07-JUL-19,07-JUL-19
9510,594,6,5,03-JUL-19,03-JUL-19,03-JUL-19
9511,594,7,8,07-JUL-19,07-JUL-19,07-JUL-19
9512,594,8,9,11-JUL-19,11-JUL-19,11-JUL-19
9513,595,1,7,20-FEB-17,20-FEB-17,20-FEB-17
9514,595,2,8,18-FEB-17,18-FEB-17,18-FEB-17
9515,595,3,6,23-FEB-17,23-FEB-17,23-FEB-17
9516,595,4,5,10-FEB-17,10-FEB-17,10-FEB-17
9517,595,5,5,30-JUN-17,30-JUN-17,30-JUN-17
9518,595,6,5,07-JUL-17,07-JUL-17,07-JUL-17
9519,595,7,9,09-JUL-17,09-JUL-17,09-JUL-17
9520,595,8,5,13-JUL-17,13-JUL-17,13-JUL-17
9521,595,9,4,21-FEB-18,21-FEB-18,21-FEB-18
9522,595,10,4,13-FEB-18,13-FEB-18,13-FEB-18
9523,595,11,8,20-FEB-18,20-FEB-18,20-FEB-18
9524,595,12,8,14-FEB-18,14-FEB-18,14-FEB-18
9525,595,13,8,01-JUL-18,01-JUL-18,01-JUL-18
9526,595,14,4,01-JUL-18,01-JUL-18,01-JUL-18
9527,595,15,9,05-JUL-18,05-JUL-18,05-JUL-18
9528,595,16,8,04-JUL-18,04-JUL-18,04-JUL-18
9529,595,17,6,21-FEB-19,21-FEB-19,21-FEB-19
9530,595,18,7,18-FEB-19,18-FEB-19,18-FEB-19
9531,595,19,7,10-FEB-19,10-FEB-19,10-FEB-19
9532,595,20,4,17-FEB-19,17-FEB-19,17-FEB-19
9533,595,21,5,03-JUL-19,03-JUL-19,03-JUL-19
9534,595,22,8,02-JUL-19,02-JUL-19,02-JUL-19
9535,595,23,7,03-JUL-19,03-JUL-19,03-JUL-19
9536,595,24,6,07-JUL-19,07-JUL-19,07-JUL-19
9537,596,1,7,16-FEB-19,16-FEB-19,16-FEB-19
9538,596,2,6,12-FEB-19,12-FEB-19,12-FEB-19
9539,596,3,4,16-FEB-19,16-FEB-19,16-FEB-19
9540,596,4,10,15-FEB-19,15-FEB-19,15-FEB-19
9541,596,5,9,05-JUL-19,05-JUL-19,05-JUL-19
9542,596,6,6,10-JUL-19,10-JUL-19,10-JUL-19
9543,596,7,6,03-JUL-19,03-JUL-19,03-JUL-19
9544,596,8,10,30-JUN-19,30-JUN-19,30-JUN-19
9545,597,1,4,19-FEB-17,19-FEB-17,19-FEB-17
9546,597,2,8,22-FEB-17,22-FEB-17,22-FEB-17
9547,597,3,6,16-FEB-17,16-FEB-17,16-FEB-17
9548,597,4,4,14-FEB-17,14-FEB-17,14-FEB-17
9549,597,5,6,04-JUL-17,04-JUL-17,04-JUL-17
9550,597,6,9,12-JUL-17,12-JUL-17,12-JUL-17
9551,597,7,9,05-JUL-17,05-JUL-17,05-JUL-17
9552,597,8,7,30-JUN-17,30-JUN-17,30-JUN-17
9553,597,9,6,13-FEB-18,13-FEB-18,13-FEB-18
9554,597,10,9,14-FEB-18,14-FEB-18,14-FEB-18
9555,597,11,8,10-FEB-18,10-FEB-18,10-FEB-18
9556,597,12,5,19-FEB-18,19-FEB-18,19-FEB-18
9557,597,13,6,03-JUL-18,03-JUL-18,03-JUL-18
9558,597,14,5,30-JUN-18,30-JUN-18,30-JUN-18
9559,597,15,7,30-JUN-18,30-JUN-18,30-JUN-18
9560,597,16,9,13-JUL-18,13-JUL-18,13-JUL-18
9561,597,17,4,16-FEB-19,16-FEB-19,16-FEB-19
9562,597,18,8,18-FEB-19,18-FEB-19,18-FEB-19
9563,597,19,9,11-FEB-19,11-FEB-19,11-FEB-19
9564,597,20,8,16-FEB-19,16-FEB-19,16-FEB-19
9565,597,21,4,12-JUL-19,12-JUL-19,12-JUL-19
9566,597,22,8,03-JUL-19,03-JUL-19,03-JUL-19
9567,597,23,6,30-JUN-19,30-JUN-19,30-JUN-19
9568,597,24,7,06-JUL-19,06-JUL-19,06-JUL-19
9569,598,1,4,10-FEB-17,10-FEB-17,10-FEB-17
9570,598,2,5,12-FEB-17,12-FEB-17,12-FEB-17
9571,598,3,8,11-FEB-17,11-FEB-17,11-FEB-17
9572,598,4,9,10-FEB-17,10-FEB-17,10-FEB-17
9573,598,5,9,06-JUL-17,06-JUL-17,06-JUL-17
9574,598,6,6,30-JUN-17,30-JUN-17,30-JUN-17
9575,598,7,5,01-JUL-17,01-JUL-17,01-JUL-17
9576,598,8,8,30-JUN-17,30-JUN-17,30-JUN-17
9577,598,9,6,17-FEB-18,17-FEB-18,17-FEB-18
9578,598,10,6,19-FEB-18,19-FEB-18,19-FEB-18
9579,598,11,7,21-FEB-18,21-FEB-18,21-FEB-18
9580,598,12,5,15-FEB-18,15-FEB-18,15-FEB-18
9581,598,13,7,06-JUL-18,06-JUL-18,06-JUL-18
9582,598,14,4,09-JUL-18,09-JUL-18,09-JUL-18
9583,598,15,4,02-JUL-18,02-JUL-18,02-JUL-18
9584,598,16,5,11-JUL-18,11-JUL-18,11-JUL-18
9585,598,17,5,17-FEB-19,17-FEB-19,17-FEB-19
9586,598,18,4,18-FEB-19,18-FEB-19,18-FEB-19
9587,598,19,4,14-FEB-19,14-FEB-19,14-FEB-19
9588,598,20,9,22-FEB-19,22-FEB-19,22-FEB-19
9589,598,21,7,30-JUN-19,30-JUN-19,30-JUN-19
9590,598,22,5,02-JUL-19,02-JUL-19,02-JUL-19
9591,598,23,7,03-JUL-19,03-JUL-19,03-JUL-19
9592,598,24,6,07-JUL-19,07-JUL-19,07-JUL-19
9593,599,1,9,17-FEB-17,17-FEB-17,17-FEB-17
9594,599,2,8,13-FEB-17,13-FEB-17,13-FEB-17
9595,599,3,9,10-FEB-17,10-FEB-17,10-FEB-17
9596,599,4,6,21-FEB-17,21-FEB-17,21-FEB-17
9597,599,5,9,10-JUL-17,10-JUL-17,10-JUL-17
9598,599,6,5,04-JUL-17,04-JUL-17,04-JUL-17
9599,599,7,9,12-JUL-17,12-JUL-17,12-JUL-17
9600,599,8,4,03-JUL-17,03-JUL-17,03-JUL-17
9601,599,9,7,11-FEB-18,11-FEB-18,11-FEB-18
9602,599,10,6,18-FEB-18,18-FEB-18,18-FEB-18
9603,599,11,9,14-FEB-18,14-FEB-18,14-FEB-18
9604,599,12,7,19-FEB-18,19-FEB-18,19-FEB-18
9605,599,13,9,01-JUL-18,01-JUL-18,01-JUL-18
9606,599,14,4,08-JUL-18,08-JUL-18,08-JUL-18
9607,599,15,9,30-JUN-18,30-JUN-18,30-JUN-18
9608,599,16,9,08-JUL-18,08-JUL-18,08-JUL-18
9609,599,17,9,17-FEB-19,17-FEB-19,17-FEB-19
9610,599,18,5,21-FEB-19,21-FEB-19,21-FEB-19
9611,599,19,7,10-FEB-19,10-FEB-19,10-FEB-19
9612,599,20,5,21-FEB-19,21-FEB-19,21-FEB-19
9613,599,21,9,30-JUN-19,30-JUN-19,30-JUN-19
9614,599,22,4,06-JUL-19,06-JUL-19,06-JUL-19
9615,599,23,4,12-JUL-19,12-JUL-19,12-JUL-19
9616,599,24,4,12-JUL-19,12-JUL-19,12-JUL-19
9617,600,1,8,14-FEB-17,14-FEB-17,14-FEB-17
9618,600,2,7,17-FEB-17,17-FEB-17,17-FEB-17
9619,600,3,5,16-FEB-17,16-FEB-17,16-FEB-17
9620,600,4,7,10-FEB-17,10-FEB-17,10-FEB-17
9621,600,5,9,10-JUL-17,10-JUL-17,10-JUL-17
9622,600,6,4,11-JUL-17,11-JUL-17,11-JUL-17
10456,652,8,5,02-JUL-18,02-JUL-18,02-JUL-18
10457,652,9,10,17-FEB-19,17-FEB-19,17-FEB-19
10458,652,10,6,12-FEB-19,12-FEB-19,12-FEB-19
10459,652,11,5,14-FEB-19,14-FEB-19,14-FEB-19
10460,652,12,9,13-FEB-19,13-FEB-19,13-FEB-19
10461,652,13,4,13-JUL-19,13-JUL-19,13-JUL-19
10462,652,14,5,09-JUL-19,09-JUL-19,09-JUL-19
10463,652,15,7,04-JUL-19,04-JUL-19,04-JUL-19
10464,652,16,5,12-JUL-19,12-JUL-19,12-JUL-19
10465,653,1,8,19-FEB-17,19-FEB-17,19-FEB-17
10466,653,2,8,21-FEB-17,21-FEB-17,21-FEB-17
10467,653,3,8,21-FEB-17,21-FEB-17,21-FEB-17
10468,653,4,5,16-FEB-17,16-FEB-17,16-FEB-17
10469,653,5,6,01-JUL-17,01-JUL-17,01-JUL-17
10470,653,6,5,01-JUL-17,01-JUL-17,01-JUL-17
10471,653,7,6,03-JUL-17,03-JUL-17,03-JUL-17
10472,653,8,4,10-JUL-17,10-JUL-17,10-JUL-17
10473,653,9,5,21-FEB-18,21-FEB-18,21-FEB-18
10474,653,10,4,23-FEB-18,23-FEB-18,23-FEB-18
10475,653,11,7,21-FEB-18,21-FEB-18,21-FEB-18
10476,653,12,8,10-FEB-18,10-FEB-18,10-FEB-18
10477,653,13,8,07-JUL-18,07-JUL-18,07-JUL-18
10478,653,14,6,01-JUL-18,01-JUL-18,01-JUL-18
10479,653,15,4,01-JUL-18,01-JUL-18,01-JUL-18
10480,653,16,5,04-JUL-18,04-JUL-18,04-JUL-18
10481,653,17,5,13-FEB-19,13-FEB-19,13-FEB-19
10482,653,18,5,17-FEB-19,17-FEB-19,17-FEB-19
10483,653,19,7,20-FEB-19,20-FEB-19,20-FEB-19
10484,653,20,7,16-FEB-19,16-FEB-19,16-FEB-19
10485,653,21,5,06-JUL-19,06-JUL-19,06-JUL-19
10486,653,22,7,08-JUL-19,08-JUL-19,08-JUL-19
10487,653,23,4,07-JUL-19,07-JUL-19,07-JUL-19
10488,653,24,8,11-JUL-19,11-JUL-19,11-JUL-19
10489,654,1,8,15-FEB-19,15-FEB-19,15-FEB-19
10490,654,2,5,13-FEB-19,13-FEB-19,13-FEB-19
10491,654,3,10,11-FEB-19,11-FEB-19,11-FEB-19
10492,654,4,5,22-FEB-19,22-FEB-19,22-FEB-19
10493,654,5,10,08-JUL-19,08-JUL-19,08-JUL-19
10494,654,6,10,02-JUL-19,02-JUL-19,02-JUL-19
10495,654,7,9,11-JUL-19,11-JUL-19,11-JUL-19
10496,654,8,6,07-JUL-19,07-JUL-19,07-JUL-19
10497,655,1,8,20-FEB-17,20-FEB-17,20-FEB-17
10498,655,2,4,16-FEB-17,16-FEB-17,16-FEB-17
10499,655,3,5,23-FEB-17,23-FEB-17,23-FEB-17
10500,655,4,5,19-FEB-17,19-FEB-17,19-FEB-17
10501,655,5,7,08-JUL-17,08-JUL-17,08-JUL-17
10502,655,6,6,09-JUL-17,09-JUL-17,09-JUL-17
10503,655,7,8,07-JUL-17,07-JUL-17,07-JUL-17
10504,655,8,9,06-JUL-17,06-JUL-17,06-JUL-17
10505,655,9,6,15-FEB-18,15-FEB-18,15-FEB-18
10506,655,10,5,17-FEB-18,17-FEB-18,17-FEB-18
10507,655,11,5,10-FEB-18,10-FEB-18,10-FEB-18
10508,655,12,8,16-FEB-18,16-FEB-18,16-FEB-18
10509,655,13,8,02-JUL-18,02-JUL-18,02-JUL-18
10510,655,14,7,02-JUL-18,02-JUL-18,02-JUL-18
10511,655,15,4,05-JUL-18,05-JUL-18,05-JUL-18
10512,655,16,5,12-JUL-18,12-JUL-18,12-JUL-18
10513,655,17,4,10-FEB-19,10-FEB-19,10-FEB-19
10514,655,18,7,18-FEB-19,18-FEB-19,18-FEB-19
10515,655,19,6,13-FEB-19,13-FEB-19,13-FEB-19
10516,655,20,9,10-FEB-19,10-FEB-19,10-FEB-19
10517,655,21,9,02-JUL-19,02-JUL-19,02-JUL-19
10518,655,22,7,08-JUL-19,08-JUL-19,08-JUL-19
10519,655,23,5,09-JUL-19,09-JUL-19,09-JUL-19
10520,655,24,4,02-JUL-19,02-JUL-19,02-JUL-19
10521,656,1,9,13-FEB-19,13-FEB-19,13-FEB-19
10522,656,2,10,12-FEB-19,12-FEB-19,12-FEB-19
10523,656,3,4,23-FEB-19,23-FEB-19,23-FEB-19
10524,656,4,10,11-FEB-19,11-FEB-19,11-FEB-19
10525,656,5,8,06-JUL-19,06-JUL-19,06-JUL-19
10526,656,6,6,08-JUL-19,08-JUL-19,08-JUL-19
10527,656,7,7,03-JUL-19,03-JUL-19,03-JUL-19
10528,656,8,8,06-JUL-19,06-JUL-19,06-JUL-19
10529,657,1,5,19-FEB-17,19-FEB-17,19-FEB-17
10530,657,2,8,23-FEB-17,23-FEB-17,23-FEB-17
10531,657,3,6,13-FEB-17,13-FEB-17,13-FEB-17
10532,657,4,7,23-FEB-17,23-FEB-17,23-FEB-17
10533,657,5,4,04-JUL-17,04-JUL-17,04-JUL-17
10534,657,6,8,12-JUL-17,12-JUL-17,12-JUL-17
10535,657,7,7,06-JUL-17,06-JUL-17,06-JUL-17
10536,657,8,6,11-JUL-17,11-JUL-17,11-JUL-17
10537,657,9,6,16-FEB-18,16-FEB-18,16-FEB-18
10538,657,10,5,16-FEB-18,16-FEB-18,16-FEB-18
10539,657,11,4,10-FEB-18,10-FEB-18,10-FEB-18
10540,657,12,6,12-FEB-18,12-FEB-18,12-FEB-18
10541,657,13,5,10-JUL-18,10-JUL-18,10-JUL-18
10542,657,14,6,12-JUL-18,12-JUL-18,12-JUL-18
10543,657,15,7,30-JUN-18,30-JUN-18,30-JUN-18
10544,657,16,9,08-JUL-18,08-JUL-18,08-JUL-18
10545,657,17,7,12-FEB-19,12-FEB-19,12-FEB-19
10546,657,18,9,16-FEB-19,16-FEB-19,16-FEB-19
10547,657,19,4,21-FEB-19,21-FEB-19,21-FEB-19
10548,657,20,7,18-FEB-19,18-FEB-19,18-FEB-19
10549,657,21,4,11-JUL-19,11-JUL-19,11-JUL-19
10550,657,22,6,08-JUL-19,08-JUL-19,08-JUL-19
10551,657,23,9,09-JUL-19,09-JUL-19,09-JUL-19
10552,657,24,9,05-JUL-19,05-JUL-19,05-JUL-19
10553,658,1,4,23-FEB-17,23-FEB-17,23-FEB-17
10554,658,2,5,18-FEB-17,18-FEB-17,18-FEB-17
10555,658,3,7,18-FEB-17,18-FEB-17,18-FEB-17
10556,658,4,6,10-FEB-17,10-FEB-17,10-FEB-17
10557,658,5,8,06-JUL-17,06-JUL-17,06-JUL-17
10558,658,6,5,03-JUL-17,03-JUL-17,03-JUL-17
10559,658,7,7,30-JUN-17,30-JUN-17,30-JUN-17
10560,658,8,6,06-JUL-17,06-JUL-17,06-JUL-17
10561,658,9,5,19-FEB-18,19-FEB-18,19-FEB-18
10562,658,10,5,19-FEB-18,19-FEB-18,19-FEB-18
10563,658,11,6,20-FEB-18,20-FEB-18,20-FEB-18
10564,658,12,5,23-FEB-18,23-FEB-18,23-FEB-18
10565,658,13,4,05-JUL-18,05-JUL-18,05-JUL-18
10566,658,14,8,10-JUL-18,10-JUL-18,10-JUL-18
10567,658,15,7,13-JUL-18,13-JUL-18,13-JUL-18
10568,658,16,8,04-JUL-18,04-JUL-18,04-JUL-18
10569,658,17,7,13-FEB-19,13-FEB-19,13-FEB-19
10570,658,18,7,20-FEB-19,20-FEB-19,20-FEB-19
10571,658,19,7,12-FEB-19,12-FEB-19,12-FEB-19
10572,658,20,7,13-FEB-19,13-FEB-19,13-FEB-19
10573,658,21,8,04-JUL-19,04-JUL-19,04-JUL-19
10574,658,22,8,03-JUL-19,03-JUL-19,03-JUL-19
10575,658,23,4,09-JUL-19,09-JUL-19,09-JUL-19
10576,658,24,6,30-JUN-19,30-JUN-19,30-JUN-19
10577,659,1,6,15-FEB-19,15-FEB-19,15-FEB-19
10578,659,2,7,20-FEB-19,20-FEB-19,20-FEB-19
10579,659,3,6,15-FEB-19,15-FEB-19,15-FEB-19
10580,659,4,6,12-FEB-19,12-FEB-19,12-FEB-19
10581,659,5,6,01-JUL-19,01-JUL-19,01-JUL-19
10582,659,6,7,30-JUN-19,30-JUN-19,30-JUN-19
10583,659,7,6,02-JUL-19,02-JUL-19,02-JUL-19
10584,659,8,8,01-JUL-19,01-JUL-19,01-JUL-19
10585,660,1,4,14-FEB-17,14-FEB-17,14-FEB-17
10586,660,2,4,22-FEB-17,22-FEB-17,22-FEB-17
10587,660,3,8,12-FEB-17,12-FEB-17,12-FEB-17
10588,660,4,4,11-FEB-17,11-FEB-17,11-FEB-17
10589,660,5,9,30-JUN-17,30-JUN-17,30-JUN-17
10590,660,6,6,01-JUL-17,01-JUL-17,01-JUL-17
10591,660,7,4,08-JUL-17,08-JUL-17,08-JUL-17
10592,660,8,8,10-JUL-17,10-JUL-17,10-JUL-17
10593,660,9,6,14-FEB-18,14-FEB-18,14-FEB-18
10594,660,10,6,13-FEB-18,13-FEB-18,13-FEB-18
10595,660,11,6,22-FEB-18,22-FEB-18,22-FEB-18
10596,660,12,6,11-FEB-18,11-FEB-18,11-FEB-18
10597,660,13,8,12-JUL-18,12-JUL-18,12-JUL-18
10598,660,14,6,02-JUL-18,02-JUL-18,02-JUL-18
10599,660,15,5,13-JUL-18,13-JUL-18,13-JUL-18
10600,660,16,8,04-JUL-18,04-JUL-18,04-JUL-18
10601,660,17,4,20-FEB-19,20-FEB-19,20-FEB-19
10602,660,18,8,23-FEB-19,23-FEB-19,23-FEB-19
10603,660,19,4,21-FEB-19,21-FEB-19,21-FEB-19
10604,660,20,6,16-FEB-19,16-FEB-19,16-FEB-19
10605,660,21,9,03-JUL-19,03-JUL-19,03-JUL-19
10606,660,22,4,12-JUL-19,12-JUL-19,12-JUL-19
10607,660,23,9,05-JUL-19,05-JUL-19,05-JUL-19
10608,660,24,6,02-JUL-19,02-JUL-19,02-JUL-19
10609,661,1,5,21-FEB-18,21-FEB-18,21-FEB-18
10610,661,2,4,23-FEB-18,23-FEB-18,23-FEB-18
10611,661,3,5,21-FEB-18,21-FEB-18,21-FEB-18
10612,661,4,5,10-FEB-18,10-FEB-18,10-FEB-18
10613,661,5,4,10-JUL-18,10-JUL-18,10-JUL-18
10614,661,6,5,07-JUL-18,07-JUL-18,07-JUL-18
10615,661,7,7,30-JUN-18,30-JUN-18,30-JUN-18
10616,661,8,9,09-JUL-18,09-JUL-18,09-JUL-18
10617,661,9,4,11-FEB-19,11-FEB-19,11-FEB-19
10618,661,10,7,13-FEB-19,13-FEB-19,13-FEB-19
10619,661,11,5,12-FEB-19,12-FEB-19,12-FEB-19
10620,661,12,8,13-FEB-19,13-FEB-19,13-FEB-19
10786,671,2,10,18-FEB-18,18-FEB-18,18-FEB-18
10787,671,3,8,18-FEB-18,18-FEB-18,18-FEB-18
10788,671,4,4,18-FEB-18,18-FEB-18,18-FEB-18
10789,671,5,6,04-JUL-18,04-JUL-18,04-JUL-18
10790,671,6,5,04-JUL-18,04-JUL-18,04-JUL-18
10791,671,7,5,09-JUL-18,09-JUL-18,09-JUL-18
10792,671,8,5,05-JUL-18,05-JUL-18,05-JUL-18
10793,671,9,9,13-FEB-19,13-FEB-19,13-FEB-19
10794,671,10,8,18-FEB-19,18-FEB-19,18-FEB-19
10795,671,11,9,18-FEB-19,18-FEB-19,18-FEB-19
10796,671,12,4,13-FEB-19,13-FEB-19,13-FEB-19
10797,671,13,7,01-JUL-19,01-JUL-19,01-JUL-19
10798,671,14,7,10-JUL-19,10-JUL-19,10-JUL-19
10799,671,15,10,02-JUL-19,02-JUL-19,02-JUL-19
10800,671,16,8,06-JUL-19,06-JUL-19,06-JUL-19
10801,672,1,6,18-FEB-19,18-FEB-19,18-FEB-19
10802,672,2,8,17-FEB-19,17-FEB-19,17-FEB-19
10803,672,3,5,20-FEB-19,20-FEB-19,20-FEB-19
10804,672,4,9,19-FEB-19,19-FEB-19,19-FEB-19
10805,672,5,4,13-JUL-19,13-JUL-19,13-JUL-19
10806,672,6,8,11-JUL-19,11-JUL-19,11-JUL-19
10807,672,7,6,01-JUL-19,01-JUL-19,01-JUL-19
10808,672,8,7,08-JUL-19,08-JUL-19,08-JUL-19
10809,673,1,5,23-FEB-17,23-FEB-17,23-FEB-17
10810,673,2,4,23-FEB-17,23-FEB-17,23-FEB-17
10811,673,3,8,17-FEB-17,17-FEB-17,17-FEB-17
10812,673,4,4,17-FEB-17,17-FEB-17,17-FEB-17
10813,673,5,6,06-JUL-17,06-JUL-17,06-JUL-17
10814,673,6,8,04-JUL-17,04-JUL-17,04-JUL-17
10815,673,7,4,08-JUL-17,08-JUL-17,08-JUL-17
10816,673,8,9,09-JUL-17,09-JUL-17,09-JUL-17
10817,673,9,9,20-FEB-18,20-FEB-18,20-FEB-18
10818,673,10,6,21-FEB-18,21-FEB-18,21-FEB-18
10819,673,11,4,15-FEB-18,15-FEB-18,15-FEB-18
10820,673,12,5,10-FEB-18,10-FEB-18,10-FEB-18
10821,673,13,6,12-JUL-18,12-JUL-18,12-JUL-18
10822,673,14,8,05-JUL-18,05-JUL-18,05-JUL-18
10823,673,15,9,02-JUL-18,02-JUL-18,02-JUL-18
10824,673,16,4,08-JUL-18,08-JUL-18,08-JUL-18
10825,673,17,8,18-FEB-19,18-FEB-19,18-FEB-19
10826,673,18,8,17-FEB-19,17-FEB-19,17-FEB-19
10827,673,19,4,18-FEB-19,18-FEB-19,18-FEB-19
10828,673,20,4,20-FEB-19,20-FEB-19,20-FEB-19
10829,673,21,9,10-JUL-19,10-JUL-19,10-JUL-19
10830,673,22,6,05-JUL-19,05-JUL-19,05-JUL-19
10831,673,23,6,03-JUL-19,03-JUL-19,03-JUL-19
10832,673,24,8,10-JUL-19,10-JUL-19,10-JUL-19
10833,674,1,8,22-FEB-18,22-FEB-18,22-FEB-18
10834,674,2,7,12-FEB-18,12-FEB-18,12-FEB-18
10835,674,3,8,15-FEB-18,15-FEB-18,15-FEB-18
10836,674,4,9,19-FEB-18,19-FEB-18,19-FEB-18
10837,674,5,6,08-JUL-18,08-JUL-18,08-JUL-18
10838,674,6,8,11-JUL-18,11-JUL-18,11-JUL-18
10839,674,7,5,07-JUL-18,07-JUL-18,07-JUL-18
10840,674,8,4,02-JUL-18,02-JUL-18,02-JUL-18
10841,674,9,9,10-FEB-19,10-FEB-19,10-FEB-19
10842,674,10,5,17-FEB-19,17-FEB-19,17-FEB-19
10843,674,11,7,11-FEB-19,11-FEB-19,11-FEB-19
10844,674,12,7,23-FEB-19,23-FEB-19,23-FEB-19
10845,674,13,5,10-JUL-19,10-JUL-19,10-JUL-19
10846,674,14,8,10-JUL-19,10-JUL-19,10-JUL-19
10847,674,15,9,05-JUL-19,05-JUL-19,05-JUL-19
10848,674,16,9,12-JUL-19,12-JUL-19,12-JUL-19
10849,675,1,7,10-FEB-19,10-FEB-19,10-FEB-19
10850,675,2,7,13-FEB-19,13-FEB-19,13-FEB-19
